customer_id,recency,frequency,monetary,age,tenure,web_visits,store_visits,complaints,returns_pct,loyalty_score,segment_truth
1667,28,7,156.92,47,1.7,30,8,0,0.299,96,Occasional
1668,9,16,53.21,57,3.9,28,9,1,0.135,31,Active
1669,40,18,120.4,39,2.3,25,10,1,0.069,19,Occasional
1670,6,15,110.11,45,4.7,15,7,0,0.192,40,Active
1671,4,14,1571.07,33,3.7,26,8,1,0.283,17,Regular
1672,9,17,388.03,44,3.5,23,10,0,0.114,2,Active
1673,20,11,988.07,49,5.5,22,10,2,0.005,17,Regular
1674,9,12,140.01,58,7,32,2,0,0.109,26,Active
1675,3,12,1930.98,37,6.9,26,12,0,0.214,41,Regular
1676,11,10,550.66,45,0.5,23,8,0,0.008,68,Active
1677,99,11,54.82,18,9.3,23,8,0,0.001,49,Dormant
1678,1,18,226.45,59,3.8,22,9,0,0.117,89,Active
1679,18,8,749.11,50,8.5,13,7,1,0.203,43,Occasional
1680,52,12,92.87,36,9.2,29,11,3,0.076,37,Occasional
1681,164,7,354.77,41,8.5,25,6,0,0.271,67,Dormant
1682,52,11,1466.72,42,1,28,5,1,0.033,41,Regular
1683,11,14,381.64,62,9.9,36,11,0,0.041,67,Active
1684,34,6,361.37,43,6.8,28,7,0,0.11,94,Occasional
1685,15,16,214.72,48,5.9,20,6,0,0.096,32,Occasional
1686,24,12,902.17,69,1.3,18,13,1,0.299,18,Regular
1687,20,4,240.15,60,3,32,17,1,0.105,65,Occasional
1688,37,8,2049.58,42,1.1,28,12,1,0.156,34,Occasional
1689,18,12,674.6,39,6,26,10,1,0.074,95,Regular
1690,45,12,461.06,77,5.8,29,10,0,0.115,80,Occasional
1691,0,10,730.2,18,1,36,3,0,0.091,5,Active
1692,32,9,511.71,18,3.3,29,3,2,0.041,49,Occasional
1693,15,11,1410.83,43,1,18,9,0,0.104,19,Regular
1694,6,13,691.66,38,9.9,27,11,0,0.067,38,Regular
1695,38,9,4887.65,32,2.2,17,5,0,0.263,43,Occasional
1696,11,12,1722.63,38,0.9,30,10,0,0.126,6,Regular
1697,13,10,257.64,21,7.4,20,14,1,0.245,62,Active
1698,3,10,466.79,70,9.3,27,7,0,0.05,91,Active
1699,41,8,122.11,44,0.8,21,10,0,0.065,8,Occasional
1700,20,11,135.39,23,4.8,25,9,1,0.172,98,Occasional
1701,64,14,279.23,58,2.8,29,8,1,0.083,27,Dormant
1702,2,14,487.67,47,5.3,20,7,1,0.216,32,Active
1703,81,10,629.88,68,3.2,16,6,0,0.088,74,Dormant
1704,19,13,2915.81,45,6.1,22,10,0,0.246,62,Regular
1705,67,8,363.74,34,1.7,20,4,0,0.155,33,Dormant
1706,116,25,293.41,42,8.7,19,4,1,0.233,94,Dormant
1707,55,13,658.27,40,6.5,33,10,0,0.281,5,Regular
1708,21,14,1530.35,32,1.9,30,9,0,0.29,74,Regular
1709,69,8,306.79,54,6.8,21,4,2,0.18,26,Dormant
1710,3,9,300.3,25,8.7,24,11,0,0.112,85,Active
1711,13,18,116.84,38,4.5,36,8,1,0.052,85,Active
1712,32,9,237.55,18,3.8,24,5,0,0.264,73,Occasional
1713,13,15,597.87,80,5,15,6,1,0.22,73,Regular
1714,3,9,1568.67,54,1.8,27,5,2,0.236,31,Active
1715,46,14,2162.46,48,7.4,26,13,0,0.27,30,Regular
1716,3,16,421.21,58,9.5,26,9,0,0.147,31,Active
1717,14,8,70.1,59,4.7,35,3,0,0.079,91,Active
1718,24,15,548,29,2.5,25,10,0,0.26,77,Regular
1719,6,13,1187.51,54,4.9,23,10,0,0.087,72,Regular
1720,23,11,509.78,44,9.4,27,10,1,0.041,87,Regular
1721,3,17,266.95,48,5.3,31,6,0,0.1,41,Active
1722,12,12,998.65,22,8.9,27,7,0,0.183,79,Regular
1723,24,19,474,51,9.3,16,6,2,0.03,25,Occasional
1724,87,6,754.28,41,1.6,28,7,0,0.16,33,Dormant
1725,54,13,168.53,71,5.1,37,7,1,0.236,14,Occasional
1726,1,12,1742.27,36,4.2,19,14,0,0.124,84,Regular
1727,31,12,205.34,56,1.8,24,10,0,0.295,30,Occasional
1728,95,11,759.44,48,8.3,19,5,0,0.132,21,Regular
1729,21,14,1268.24,18,3.8,29,9,1,0.12,77,Regular
1730,28,17,398.8,55,7.2,29,6,0,0.299,22,Occasional
1731,29,7,387.74,51,6.9,25,10,1,0.053,0,Occasional
1732,8,7,1188.23,32,7.6,15,7,2,0.22,37,Active
1733,45,9,384.91,31,1.9,29,12,0,0.082,100,Occasional
1734,27,15,516.21,18,7.6,31,5,0,0.215,37,Regular
1735,24,7,343.68,37,2.1,17,7,0,0.224,8,Occasional
1736,21,8,268.16,37,8.7,25,10,0,0.088,77,Occasional
1737,17,11,449.9,32,9.2,26,12,2,0.077,31,Occasional
1738,10,10,334.58,25,5.7,15,7,2,0.262,60,Active
1739,26,8,662.75,36,8.5,25,7,0,0.081,22,Occasional
1740,26,9,269.85,23,4.1,26,6,1,0.143,66,Occasional
1741,21,11,451.77,24,0.5,25,8,1,0.274,18,Occasional
1742,3,12,379.87,24,8.1,24,7,0,0.116,78,Active
1743,4,17,812.33,48,9.4,30,10,1,0.064,5,Regular
1744,22,11,420.82,44,2.4,25,5,0,0.072,91,Occasional
1745,91,8,625.77,24,0.2,38,5,0,0.087,60,Dormant
1746,0,19,2891.49,27,3.2,18,4,0,0.186,37,VIP
1747,29,9,373.6,18,3.7,26,8,0,0.214,70,Occasional
1748,72,9,733.63,46,6.4,20,9,2,0.19,53,Dormant
1749,13,9,3385.94,30,8.6,20,8,0,0.035,34,Active
1750,17,16,318.83,63,5.4,28,8,2,0.296,8,Occasional
1751,89,15,467.29,66,1.5,31,13,0,0.158,7,Dormant
1752,60,19,339.74,40,2.3,24,12,0,0.071,2,Occasional
1753,31,15,247.55,44,0.2,23,10,1,0.225,35,Occasional
1754,4,10,896.67,21,3.1,20,11,1,0.236,5,Active
1755,137,11,183.8,66,9.6,20,6,1,0.098,92,Dormant
1756,73,9,248.19,48,8.4,28,9,0,0.108,77,Dormant
1757,30,10,618.41,52,8.4,24,6,0,0.261,30,Occasional
1758,4,13,210.08,39,8.3,26,5,0,0.156,43,Active
1759,80,12,323.14,43,1.1,31,15,0,0.224,62,Dormant
1760,58,12,150.39,34,2.7,36,8,0,0.116,34,Occasional
1761,52,18,430.88,25,3.8,21,7,0,0.074,34,Occasional
1762,9,11,708.58,30,8.3,19,10,0,0.249,7,Regular
1763,15,12,211.05,37,3.5,32,6,1,0.225,92,Occasional
1764,21,12,843.67,41,0.1,27,7,1,0.06,70,Regular
1765,40,10,749.23,30,0.7,29,6,1,0.274,82,Occasional
1766,19,15,278.54,30,1.2,30,9,0,0.275,31,Occasional
1767,127,14,315.19,44,8.1,14,11,0,0.029,53,Dormant
1768,7,18,274.29,70,4.5,23,5,0,0.137,85,Active
1769,33,12,987.51,26,9,19,7,0,0.024,24,Regular
1770,52,13,726.76,57,2.2,26,8,0,0,54,Regular
1771,16,13,440.73,43,3.2,22,10,0,0.218,11,Occasional
1772,68,18,320.12,67,7.2,33,8,0,0.018,51,Dormant
1773,9,10,450.57,47,0.5,24,7,1,0.296,87,Active
1774,50,12,804.05,34,0.8,22,11,0,0.25,29,Regular
1775,12,11,625.94,49,0.5,29,6,0,0.234,8,Regular
1776,18,8,291.29,18,2.3,23,8,1,0.037,3,Occasional
1777,16,14,83.3,58,7.5,27,9,0,0.022,30,Occasional
1778,46,12,377.1,52,1.5,21,9,0,0.146,78,Occasional
1779,16,11,1893.11,66,6.9,18,3,0,0.222,62,Regular
1780,18,12,449.76,51,8.6,23,5,0,0.106,38,Occasional
1781,20,17,1051.13,28,4.7,38,4,0,0.195,10,VIP
1782,68,12,753.21,21,3.4,19,13,1,0.232,37,Regular
1783,63,9,683.58,27,4.3,23,10,0,0.14,94,Dormant
1784,5,16,426.13,57,4,19,11,0,0.179,55,Active
1785,1,17,1972.01,34,2,31,4,3,0.103,77,VIP
1786,5,19,388.45,42,6.5,26,8,0,0.02,5,Active
1787,52,15,965.6,18,3,29,6,0,0.133,24,Regular
1788,19,8,149.99,44,0.4,27,6,0,0.126,50,Occasional
1789,15,7,1338.66,43,0.4,24,10,1,0.201,3,Occasional
1790,26,8,276.23,30,6.9,26,9,2,0.179,66,Occasional
1791,55,12,467.8,44,6.5,22,4,0,0.172,4,Occasional
1792,7,11,584.67,33,2.2,27,12,1,0.015,96,Regular
1793,7,12,804.11,34,1.1,30,4,1,0.174,85,Regular
1794,2,15,153.05,49,7.9,19,2,0,0.208,1,Active
1795,10,19,649.69,51,1,27,11,1,0.191,49,Regular
1796,70,17,360.53,27,4.8,39,7,0,0.114,95,Dormant
1797,116,9,281.82,40,9.9,33,12,0,0.198,60,Dormant
1798,28,10,973.48,56,3.4,29,8,1,0.261,85,Occasional
1799,14,11,693.42,21,3.5,21,3,0,0.244,13,Regular
1800,9,9,1000.2,27,9.2,17,13,1,0.032,71,Active
1801,12,9,1708.86,50,1.5,29,9,0,0.299,97,Active
1802,20,13,952.25,65,4.3,23,11,0,0.216,82,Regular
1803,100,12,187.84,22,8.1,25,12,0,0.112,3,Dormant
1804,39,8,263.37,59,3.6,27,13,1,0.156,68,Occasional
1805,2,11,490.46,22,8.1,29,12,0,0.116,80,Active
1806,14,23,876.27,64,5.3,28,9,0,0.067,0,Regular
1807,47,12,370.12,42,6.3,15,3,0,0.117,66,Occasional
1808,35,13,778.07,34,9,22,14,0,0.002,59,Regular
1809,112,15,149.56,34,7,26,9,0,0.191,81,Dormant
1810,130,6,629.31,62,1.6,26,12,0,0.074,90,Dormant
1811,18,12,221.5,45,5.2,20,7,2,0.052,5,Occasional
1812,11,15,379.85,80,5.3,28,9,1,0.199,26,Active
1813,124,13,1428.3,33,0.8,24,6,0,0.039,34,Regular
1814,27,11,180.25,49,3.6,18,5,0,0.282,30,Occasional
1815,6,15,223.38,52,6.9,32,6,1,0.085,71,Active
1816,0,14,1453.38,44,7.8,23,10,0,0.145,9,Regular
1817,23,11,399.17,42,4.1,24,5,0,0.24,48,Occasional
1818,4,16,114.29,44,6.9,28,7,0,0.111,32,Active
1819,99,17,420.75,42,5.6,16,8,1,0.055,3,Dormant
1820,18,13,359.25,42,2.5,35,13,0,0.033,64,Occasional
1821,10,15,1148.73,49,7.1,30,8,1,0.014,72,Regular
1822,14,8,407.19,55,3.4,28,5,0,0.139,62,Active
1823,95,10,1835.78,37,1.4,22,6,0,0.027,73,Dormant
1824,2,9,183.06,44,8.4,28,10,1,0.036,11,Active
1825,8,12,1071.59,52,1,37,10,0,0.226,35,Regular
1826,15,12,144.75,36,8.9,35,12,0,0.028,92,Occasional
1827,47,7,338.83,47,8.5,36,8,2,0.011,61,Occasional
1828,23,11,376.89,53,6.5,16,7,0,0.158,98,Occasional
1829,16,12,193.28,39,4.8,33,6,0,0.022,54,Occasional
1830,8,12,474.22,37,0.2,24,6,0,0.15,26,Active
1831,6,6,372.3,46,5.4,21,8,1,0.21,38,Active
1832,138,12,1639.54,54,5.8,25,13,1,0.054,83,Regular
1833,112,15,220.68,25,1.7,23,5,0,0.29,60,Dormant
1834,50,15,1677.05,30,2.9,18,6,0,0.05,32,Regular
1835,65,9,436.7,74,2,17,10,0,0.181,100,Dormant
1836,30,10,732.53,54,8,29,11,0,0.013,47,Occasional
1837,7,18,1817.88,28,3.9,23,7,0,0.088,77,VIP
1838,20,7,260.99,80,7.2,27,11,0,0.234,17,Occasional
1839,20,13,349.8,66,0.1,25,6,0,0.206,27,Occasional
1840,46,13,310.11,36,8.2,23,6,1,0,94,Occasional
1841,62,13,986.9,42,9.6,21,10,1,0.115,53,Regular
1842,17,12,586.01,47,0.7,30,7,0,0.165,87,Regular
1843,46,13,271.26,60,7.9,21,5,0,0.169,23,Occasional
1844,28,16,931.2,23,7.2,20,10,0,0.094,85,Regular
1845,14,12,492.07,57,3.1,23,6,1,0.07,30,Active
1846,97,13,228.31,18,9.3,23,7,0,0.066,57,Dormant
1847,25,12,732.23,32,6.4,27,9,1,0.119,94,Regular
1848,52,16,147.03,18,3.2,35,2,0,0.107,77,Occasional
1849,24,16,825.67,41,2.7,26,7,0,0.174,91,Regular
1850,12,9,304.47,23,1.6,33,7,0,0.094,17,Active
1851,11,11,463.6,49,8.7,24,5,1,0.079,7,Active
1852,70,11,579.29,77,8.2,27,7,0,0.091,61,Regular
1853,1,14,2776.19,71,5.2,25,11,1,0.076,94,Regular
1854,14,13,165.41,51,9,35,12,0,0.3,1,Active
1855,81,17,59.71,29,9.5,26,14,0,0.092,43,Dormant
1856,17,9,2727.15,41,8.2,26,12,0,0.16,60,Occasional
1857,30,7,274.64,50,7.3,24,8,0,0.28,35,Occasional
1858,23,10,1162.8,42,7.8,30,12,0,0.027,38,Occasional
1859,9,10,640.81,29,0.4,37,13,1,0.271,78,Active
1860,18,16,855.3,36,8.8,12,6,0,0.09,20,Regular
1861,23,9,304.91,31,9.3,30,9,1,0.176,82,Occasional
1862,29,17,455.9,48,8.6,25,8,0,0.064,63,Occasional
1863,32,12,1017.17,40,8,24,7,1,0.263,73,Regular
1864,8,13,226.76,62,2.7,16,3,1,0.137,94,Active
1865,35,15,145.29,56,9.4,26,6,0,0.28,73,Occasional
1866,24,14,156.67,38,6.1,23,7,1,0.119,10,Occasional
1867,21,17,662.27,18,7.5,28,9,0,0.256,40,Regular
1868,19,12,156.26,68,0.9,22,6,0,0.106,63,Occasional
1869,8,7,608.27,66,4.4,14,5,0,0.102,97,Active
1870,8,12,1635.11,33,2.8,18,11,0,0.286,45,Regular
1871,52,15,265.63,58,2.4,28,9,1,0.011,71,Occasional
1872,50,13,2088.92,65,4.6,23,8,0,0.076,100,Regular
1873,13,11,161.8,46,1.3,20,5,1,0.237,46,Active
1874,7,7,429.23,25,7.5,26,8,1,0.204,90,Active
1875,67,11,5627.42,25,1.7,24,15,0,0.162,24,Regular
1876,75,16,2558.78,27,1.3,29,12,0,0.023,13,VIP
1877,43,10,392.43,48,9.1,30,8,2,0.184,79,Occasional
1878,15,10,1114.58,43,1.7,20,7,0,0.013,25,Occasional
1879,5,6,403.77,53,1.5,26,6,0,0.216,59,Active
1880,46,8,778.54,30,8.3,20,10,0,0.193,15,Occasional
1881,59,13,120.89,46,4.6,30,6,2,0.124,18,Occasional
1882,46,5,285.25,49,1.7,36,6,0,0.002,94,Occasional
1883,12,14,113.17,58,3.4,16,9,0,0.25,76,Active
1884,30,11,1145.15,42,5.7,29,18,0,0.141,88,Regular
1885,36,19,1000.61,51,6.8,19,8,0,0.136,25,VIP
1886,15,9,296.21,36,3.8,22,8,0,0.064,100,Occasional
1887,25,16,2083.15,40,2.5,22,9,0,0.043,3,VIP
1888,16,16,86.42,29,0.2,30,9,1,0.131,56,Occasional
1889,67,13,584.11,21,4.6,22,7,0,0.133,9,Regular
1890,10,9,238.81,45,6.5,24,13,0,0.015,81,Active
1891,15,16,1231.93,36,9.2,28,7,2,0.046,57,VIP
1892,29,10,2874.28,61,8.4,28,6,1,0.002,1,Occasional
1893,8,7,738.63,19,8.6,24,12,0,0.005,26,Active
1894,28,18,2592.51,57,5.3,22,6,1,0.133,56,VIP
1895,114,7,234.19,41,9.6,32,8,1,0.277,14,Dormant
1896,37,10,124.78,62,3.5,22,12,0,0.052,3,Occasional
1897,27,8,1650.9,52,2.9,19,9,0,0.224,77,Occasional
1898,52,11,237.96,64,7.5,30,9,0,0.009,93,Occasional
1899,7,9,1688.12,49,0.7,19,4,2,0.103,89,Active
1900,73,18,389.57,46,4.7,25,7,0,0.271,77,Dormant
1901,44,14,428.73,36,8.1,28,9,0,0.127,23,Occasional
1902,96,14,111.66,71,2.5,19,10,0,0.265,97,Dormant
1903,1,13,1179.47,47,4.6,20,5,1,0.008,64,Regular
1904,3,9,2340.58,59,3.6,28,8,0,0.002,28,Active
1905,25,18,493.34,36,5.3,18,7,0,0.198,22,Occasional
1906,18,9,863.92,35,9.2,24,12,0,0.025,31,Occasional
1907,1,12,612.1,61,7.9,27,8,1,0.137,99,Regular
1908,41,11,716.33,29,8.7,30,6,0,0.143,69,Regular
1909,25,16,1265.75,55,6.3,33,7,0,0.293,83,VIP
1910,32,11,458.57,30,2.3,25,8,1,0.257,56,Occasional
1911,19,13,106.44,59,8.3,27,11,2,0.268,3,Occasional
1912,18,11,563.9,53,8.3,25,9,0,0.084,73,Regular
1913,51,14,519.88,39,2.5,25,6,2,0.111,90,Regular
1914,24,10,466.68,38,6.2,27,8,0,0.23,53,Occasional
1915,16,9,109.6,36,3.3,20,9,1,0.146,79,Occasional
1916,19,9,2573.27,30,3.3,31,10,2,0.043,66,Occasional
1917,3,7,445.5,69,1.7,27,7,1,0.185,58,Active
1918,46,14,258.29,59,6.5,26,6,2,0.238,29,Occasional
1919,16,11,330.95,35,9.3,37,12,0,0.114,1,Occasional
1920,74,15,472.75,55,0,24,9,0,0.132,34,Dormant
1921,12,11,1071.01,33,9.2,26,10,0,0.108,33,Regular
1922,20,10,1836.69,23,5.2,24,4,0,0.025,18,Occasional
1923,22,18,361.32,58,7.6,26,8,0,0.065,59,Occasional
1924,64,11,411.53,46,2.8,30,5,0,0.23,31,Dormant
1925,29,12,707.04,23,8.4,26,4,0,0.108,24,Regular
1926,16,10,176.56,56,8.7,25,6,0,0.256,58,Occasional
1927,33,10,827.49,53,8,30,7,0,0.208,92,Occasional
1928,2,9,484.18,44,6.9,22,3,0,0.122,90,Active
1929,7,10,4036.93,22,0.4,20,5,0,0.107,40,Active
1930,98,9,230.45,37,9.2,22,10,2,0.153,27,Dormant
1931,38,9,840.43,70,6.4,31,8,0,0.011,5,Occasional
1932,25,12,837.59,45,9.5,23,7,1,0.29,96,Regular
1933,23,13,1447.83,35,6.4,32,13,1,0.063,37,Regular
1934,5,15,345.95,76,0.1,26,7,3,0.073,63,Active
1935,8,10,778.76,57,3.7,22,7,1,0.194,56,Active
1936,28,5,423.35,25,2.2,30,6,0,0.262,2,Occasional
1937,11,15,579.91,48,0.6,32,10,0,0.297,40,Regular
1938,2,11,1291.74,19,3.4,33,8,0,0.176,12,Regular
1939,16,11,246.8,57,0.6,24,10,0,0.258,87,Occasional
1940,9,12,3238.35,27,1,28,8,1,0.103,17,Regular
1941,27,17,353.23,69,8.3,33,9,1,0.253,90,Occasional
1942,153,18,430.97,64,3.2,22,9,0,0.034,53,Dormant
1943,21,16,328.6,32,4.7,28,4,1,0.262,54,Occasional
1944,39,12,1137.79,33,2.5,18,7,1,0.04,18,Regular
1945,14,14,2380.4,42,2.7,20,9,1,0.166,3,Regular
1946,14,18,525.66,42,0.9,21,7,1,0.279,55,Regular
1947,30,10,415.4,42,1.2,25,9,0,0.24,91,Occasional
1948,18,11,567.08,75,3.8,28,8,1,0.273,100,Regular
1949,19,15,509.48,39,0.4,28,7,0,0.284,52,Regular
1950,3,14,706.71,62,2.4,24,5,0,0.123,14,Regular
1951,52,17,313.66,64,0.3,36,5,0,0.234,12,Occasional
1952,123,11,3714.13,23,3.5,32,9,1,0.08,45,Regular
1953,7,8,640.17,69,8.4,24,10,0,0.158,85,Active
1954,9,4,348.95,42,4,16,4,0,0.266,12,Occasional
1955,51,7,766.99,25,10,17,5,1,0.217,62,Occasional
1956,55,7,836.99,18,3.2,19,8,0,0.258,57,Occasional
1957,5,11,1531.25,28,9.1,25,9,0,0.083,30,Regular
1958,39,6,332.64,56,2.6,21,9,0,0.122,40,Occasional
1959,3,10,216.73,43,6.1,23,5,0,0.043,67,Active
1960,15,12,645.01,62,1.7,14,5,0,0.003,82,Regular
1961,61,13,184.36,42,9.1,19,7,0,0.123,77,Dormant
1962,39,9,499.75,50,9.2,23,8,1,0.276,49,Occasional
1963,30,12,247.39,58,5.2,17,2,0,0.075,13,Occasional
1964,36,10,450.7,31,7.3,30,6,1,0.16,84,Occasional
1965,92,14,400.33,59,9.8,27,6,1,0.291,10,Dormant
1966,69,13,274.21,34,6.9,30,9,2,0.147,32,Dormant
1967,11,14,462.76,80,7.3,14,12,0,0.027,69,Active
1968,63,9,1654.14,36,7.7,19,11,0,0.278,99,Dormant
1969,27,19,1327.31,35,5.9,29,11,1,0.049,12,VIP
1970,31,22,799.4,43,8,23,8,1,0.059,57,Regular
1971,9,11,380.63,60,7.8,14,6,0,0.234,98,Active
1972,38,7,1169.56,26,9.6,28,7,0,0.25,98,Occasional
1973,0,9,405.67,38,2.3,33,15,0,0.264,92,Active
1974,36,8,896.37,42,5.3,31,6,0,0.273,39,Occasional
1975,32,13,370.23,50,8.4,15,5,1,0.052,16,Occasional
1976,11,16,635.77,41,4.4,24,1,0,0.125,58,Regular
1977,60,6,799.52,53,8.4,27,9,1,0.125,13,Occasional
1978,15,10,513.21,35,3.3,26,5,0,0.092,13,Occasional
1979,2,12,1153.65,36,1.3,22,9,0,0.067,6,Regular
1980,28,14,491.62,58,9.5,20,7,0,0.235,59,Occasional
1981,1,17,354.74,42,5.6,21,4,0,0.257,95,Active
1982,0,12,142.76,29,8.1,27,4,1,0.12,81,Active
1983,21,7,614.22,50,1,13,10,0,0.145,12,Occasional
1984,39,17,230.87,61,5.7,26,9,1,0.266,51,Occasional
1985,12,14,5071.13,63,2,20,12,0,0.236,66,Regular
1986,8,9,656.19,43,0.9,18,10,0,0.003,44,Active
1987,9,11,253.04,67,3.3,23,12,0,0.256,98,Active
1988,54,17,741.81,31,7.8,16,7,1,0.247,36,Regular
1989,60,13,443.78,32,3.6,31,15,0,0.006,63,Occasional
1990,30,14,2454.11,60,1,33,18,0,0.184,100,Regular
1991,23,7,322.01,33,1.4,27,7,0,0.031,7,Occasional
1992,17,14,636.27,18,4.4,35,7,1,0.085,52,Regular
1993,53,12,731.07,47,1.7,19,10,0,0.113,9,Regular
1994,64,8,875.98,55,7.6,19,8,2,0.18,94,Dormant
1995,8,10,472.13,66,1.4,25,10,0,0.067,72,Active
1996,1,9,252.96,52,3.4,26,12,1,0.182,51,Active
1997,4,12,358.86,39,4.4,25,10,0,0.163,14,Active
1998,7,18,330.18,21,7.2,27,10,1,0.073,43,Active
1999,29,21,543.33,41,4.7,19,5,1,0.061,65,Regular
2000,27,20,199.82,45,2.1,36,7,0,0.002,76,Occasional
2001,7,6,192.01,39,0.1,40,14,1,0.234,57,Active
2002,19,6,537.41,48,5.7,30,10,0,0.175,7,Occasional
2003,18,12,357.92,44,1.5,30,7,0,0.209,40,Occasional
2004,3,11,735.2,46,1.9,28,12,2,0.014,16,Regular
2005,9,14,484.15,32,3.3,24,4,0,0.225,45,Active
2006,37,15,69.64,58,5.2,22,9,1,0.191,76,Occasional
2007,10,13,430.73,69,7.9,30,7,2,0.165,12,Active
2008,6,15,602.91,46,8.5,19,7,0,0.229,47,Regular
2009,7,13,360.14,38,6.1,20,9,1,0.237,56,Active
2010,11,14,281.63,47,3.3,22,5,0,0.001,14,Active
2011,51,11,148.99,52,4.5,25,5,1,0.001,48,Occasional
2012,34,12,1025.22,50,5.6,23,7,1,0.238,48,Regular
2013,10,11,572.79,44,5.5,23,14,0,0.167,17,Regular
2014,28,12,201.09,23,2,16,7,0,0.221,70,Occasional
2015,96,12,1082.25,32,4.5,33,5,0,0.007,33,Regular
2016,20,13,526.31,75,1.2,14,7,0,0.011,62,Regular
2017,2,12,1559.61,46,1.1,26,0,1,0.058,76,Regular
2018,47,9,1509.81,69,8.5,25,13,1,0.24,88,Occasional
2019,20,8,311.77,18,3.9,17,8,1,0.043,98,Occasional
2020,2,18,1534.33,53,8.3,33,9,1,0.274,75,VIP
2021,4,7,766.89,43,4.5,16,10,1,0.054,30,Active
2022,3,17,1311.04,40,7.3,22,6,0,0.174,57,VIP
2023,57,16,974.89,58,2.5,26,11,0,0.287,37,Regular
2024,61,10,579.07,46,1.7,21,12,2,0.259,97,Dormant
2025,118,14,1543.51,49,8.3,20,8,1,0.243,70,Regular
2026,11,12,303.38,36,8.2,25,7,0,0.232,90,Active
2027,152,10,401.67,33,4.3,29,9,0,0.264,93,Dormant
2028,37,13,1759.88,20,7.7,24,10,3,0.053,4,Regular
2029,15,12,543.57,50,2.1,23,4,0,0.123,37,Regular
2030,43,14,807.28,25,2.8,22,11,0,0.005,84,Regular
2031,32,10,129.45,49,8.6,17,11,0,0.036,78,Occasional
2032,1,10,176.53,54,4.9,25,9,1,0.022,13,Active
2033,45,10,431.9,47,5.1,20,10,0,0.248,29,Occasional
2034,16,14,1620.76,30,7.4,24,7,0,0.154,58,Regular
2035,7,13,953.37,36,5.4,36,11,1,0.016,51,Regular
2036,43,14,171.99,46,1.3,35,4,2,0.254,70,Occasional
2037,47,9,278.19,51,8.9,27,11,1,0.135,65,Occasional
2038,7,12,207.34,40,3.2,25,8,1,0.18,7,Active
2039,48,12,2210.11,25,6.4,18,9,0,0.132,20,Regular
2040,17,21,459.65,57,0.4,24,11,1,0.012,15,Occasional
2041,4,12,222.28,55,1.2,17,6,0,0.189,12,Active
2042,19,8,963.06,70,1.1,21,11,0,0.205,19,Occasional
2043,4,14,604.45,57,1.4,27,9,0,0.033,7,Regular
2044,126,12,873.03,40,5.3,23,7,1,0.206,1,Regular
2045,60,14,379.16,44,2.3,20,8,2,0.268,56,Occasional
2046,83,12,429.08,64,3.9,19,8,2,0.137,2,Dormant
2047,129,10,521.53,52,5.5,34,12,1,0.016,95,Dormant
2048,3,13,429.02,60,0.6,26,9,0,0.117,78,Active
2049,13,14,672.53,49,9.1,31,13,1,0.239,74,Regular
2050,19,14,1329.92,40,5.8,37,11,1,0.233,41,Regular
2051,0,8,483.77,63,7.7,27,10,0,0.031,11,Active
2052,36,10,386.66,38,5.2,22,6,0,0.25,99,Occasional
2053,1,8,190.34,42,6,21,6,1,0.243,85,Active
2054,13,11,731.05,64,6.1,25,7,0,0.25,89,Regular
2055,4,12,643.16,48,4.9,22,10,1,0.136,86,Regular
2056,60,10,379.45,80,3.5,15,4,2,0.244,46,Occasional
2057,8,7,196.61,33,0.2,24,9,0,0.092,10,Active
2058,51,7,443.17,52,4.5,24,3,1,0.251,47,Occasional
2059,5,12,955.28,58,3.4,22,9,1,0.272,40,Regular
2060,31,8,94.6,18,0.5,29,11,0,0.145,47,Occasional
2061,9,16,245.12,55,7.5,30,7,1,0.197,82,Active
2062,15,15,528.86,48,1.7,25,13,0,0.285,94,Regular
2063,59,10,503.21,34,9,26,2,1,0.173,43,Occasional
2064,25,13,218.06,59,4.6,30,9,0,0.016,98,Occasional
2065,59,7,920.56,46,4.7,22,10,2,0.07,24,Occasional
2066,4,13,1194.99,37,4.6,29,12,0,0.261,87,Regular
2067,52,17,1057.98,61,4.8,27,9,0,0.057,100,VIP
2068,1,9,183.79,29,9.4,34,6,0,0.21,54,Active
2069,4,20,1225.53,39,1.8,21,6,0,0.008,45,VIP
2070,4,6,850.44,42,5.6,32,8,0,0.246,53,Active
2071,5,7,338.41,49,5.3,31,10,1,0.197,81,Active
2072,3,11,1062.85,33,4.4,22,6,0,0.223,13,Regular
2073,48,9,1087.65,47,6.2,28,11,0,0.167,11,Occasional
2074,9,11,266.13,43,6.5,28,5,0,0.287,67,Active
2075,5,10,260.85,73,6.2,19,5,1,0.233,89,Active
2076,2,17,1013.72,50,2.9,24,9,0,0.187,80,VIP
2077,15,15,463.18,59,2.6,23,4,0,0.207,1,Occasional
2078,49,8,164.94,64,3.5,29,8,1,0.176,41,Occasional
2079,13,7,1996.07,47,4.9,25,9,0,0.08,66,Active
2080,50,11,1043.25,54,1.3,27,3,0,0.231,84,Regular
2081,60,13,178.51,38,8.7,30,6,0,0.021,37,Occasional
2082,20,14,804.14,36,6.8,17,6,1,0.078,32,Regular
2083,2,16,723.3,67,3.8,25,7,0,0.189,75,Regular
2084,80,6,597.9,76,8.9,32,5,0,0.108,66,Dormant
2085,28,16,683.49,33,1.2,27,5,1,0.129,84,Regular
